cell_type,ADIPOGENESIS,ALLOGRAFT_REJECTION,ANDROGEN_RESPONSE,ANGIOGENESIS,APICAL_JUNCTION,APICAL_SURFACE,APOPTOSIS,BILE_ACID_METABOLISM,CHOLESTEROL_HOMEOSTASIS,COAGULATION,COMPLEMENT,DNA_REPAIR,E2F_TARGETS,EPITHELIAL_MESENCHYMAL_TRANSITION,ESTROGEN_RESPONSE_EARLY,ESTROGEN_RESPONSE_LATE,FATTY_ACID_METABOLISM,G2M_CHECKPOINT,GLYCOLYSIS,HEME_METABOLISM,HYPOXIA,IL2_STAT5_SIGNALING,IL6_JAK_STAT3_SIGNALING,INFLAMMATORY_RESPONSE,INTERFERON_ALPHA_RESPONSE,INTERFERON_GAMMA_RESPONSE,KRAS_SIGNALING_DN,KRAS_SIGNALING_UP,MITOTIC_SPINDLE,MTORC1_SIGNALING,MYC_TARGETS_V1,MYC_TARGETS_V2,MYOGENESIS,OXIDATIVE_PHOSPHORYLATION,P53_PATHWAY,PEROXISOME,PI3K_AKT_MTOR_SIGNALING,PROTEIN_SECRETION,REACTIVE_OXYGEN_SPECIES_PATHWAY,SPERMATOGENESIS,TGF_BETA_SIGNALING,TNFA_SIGNALING_VIA_NFKB,UNFOLDED_PROTEIN_RESPONSE,UV_RESPONSE_DN,UV_RESPONSE_UP,WNT_BETA_CATENIN_SIGNALING,XENOBIOTIC_METABOLISM
Ciliated,-1.03686114523626,-6.39375578508801,-2.2725462513846786,-2.525762278360158,-2.153452315865649,-1.1258199029158176,-2.7716928603116124,0.8231099121377654,1.2643409732713053,-3.217670093258821,-3.621566139494115,-0.7960418867518285,-3.462476923941895,-5.561793045172273,-1.700731094961789,-2.1203215951978156,-1.4120935645271613,-4.119648804175791,-1.766019672798879,1.3675140738967064,-2.780803410548235,-3.901312845982305,-2.9696402009049523,-4.607634444354383,-1.3146984662397552,-2.879845143654305,1.0841207721151773,-3.759249613244174,-2.3877010190767525,-2.3216510852151235,-2.925674918602765,-1.8854951970120946,-1.3628208839585392,2.2190390698393014,-2.039543316431422,1.6597967826270557,-2.4898741543035556,1.1595857486896914,1.2207382554163189,1.033919812172364,-1.3756099401038264,-5.599686934886714,-2.0499707955277264,-2.1087160745634494,-2.1982428266290093,-0.7965412375870381,0.8195426861316052
Club_AT2/1_high,2.38493717496098,-4.58738077078584,3.404565829322692,-2.1044122544160304,-1.849908747253677,1.178525374754376,3.558256280074774,1.0393275321577027,2.522240075715235,1.888022389929922,-3.0760595426506874,2.2322651635827215,-4.030066506167351,-3.8268893583640042,2.8649249276906468,2.4346949326637666,2.2903972726975392,-3.2367831861777163,2.5706939765062806,0.8274361055883505,2.363613410438779,-2.585651556591577,-2.1629005529278387,-3.4724196849803426,2.227833269998782,-2.3711027342424393,0.8597883329893083,2.190559881751873,-2.6059374185949067,2.717661186693939,2.2263273957151295,-0.9330814196105,-1.5705676340936063,3.3898620421629575,3.19780009399497,1.5882358139955357,0.939675161872895,3.091658399308697,1.7864769022337739,-1.393387135811889,1.8408043373243768,3.970910955206275,2.5451987092360784,2.6203624280190625,2.2843005411522785,1.3646822448973572,1.682321512697582
Tumor Club_AT2_LUAD,2.0912589450756416,-5.031182107242745,3.4591194996027443,-1.523197156408114,1.524557432411395,-1.4168312045245477,2.8510569928319005,1.9361605459393119,3.2706708842452414,2.394878272320179,-2.5603013096791987,1.5942861833182778,-3.7861914149080964,-3.218345197832851,3.996518984078959,3.7353385027281814,1.7059089179498375,-3.402589628949387,2.584746570039459,1.0649934002343124,2.4743543305364506,-2.6654153519291675,-2.0048530987817847,-3.743135072280224,1.5884625472428724,-2.586198163431806,-1.044722416277073,-2.9817929372077767,-2.33978875883991,2.0587587416073703,1.9321230001472653,0.9831427417598951,1.5481407767184865,4.06717859291938,3.5906071993422115,2.3862284128994213,1.0977582968027013,2.7528964350628167,1.7483044246705635,-1.2994289264982477,1.2517948524131093,3.7734306521254104,1.6402627094572995,2.757878335917746,2.1937641835604773,-0.8589112225497748,1.9142119550519163
Tumor LUAD_Club_AT2,2.051090722329263,-4.432313655015752,3.0156982466192574,-1.8751247776752185,1.953299528694111,-1.1624041630575883,2.91928951419394,1.274803844787417,3.50931027529645,2.008514044175759,2.465256054758014,2.159329081990391,1.4282166671221888,-5.050768314024842,3.082363406306617,2.9623806402266433,2.543405385140013,1.2157224711660746,2.804857556571538,1.9045986906931058,2.406939865324268,-1.9929572843099173,-1.8625321672344943,-3.59024848747352,2.5305465243105205,1.871018004901437,-2.1588258889434786,-2.787638355210131,1.4664143137834507,2.7885411390166515,4.489596322467278,1.974319457039495,1.067891706753725,3.419377612206532,2.703335612765588,2.201419116492278,1.2595424959209636,2.6564801694806155,2.5641654551426014,-1.6274182512161408,1.0154580510567266,3.3349567193845155,2.1635262614142103,2.4172800078769185,2.234257242012631,1.2838951469591664,1.7563285689102943
Tumor LUAD_Club_AT2/1,-2.121324934658894,-3.889248581834296,1.6925949732027195,-1.925996537684012,1.6798268045325995,-0.8680461831535905,-2.733477265145465,0.729345901539186,2.200346713838342,-1.5119148571175847,-2.839847940097034,-1.9686436230690272,-3.7898334755689005,-3.751823842708726,2.264724418651355,1.3393897251784022,-1.2531236530379948,-2.641090009214783,2.068599212962291,1.7791188754203,-2.528288260799518,-2.3541435224961336,-1.1640774143689008,-2.0417550933599395,-2.123883845527324,-3.389327836849587,1.7642567594015095,-2.1397168040097094,1.651190601469815,-2.6320652855113176,-4.02628752544468,0.9228350845962456,0.7266152356202357,-1.5519378632685856,1.9322197534498033,1.1098094347683485,-1.4376040333167828,2.4234552438737333,-2.3394511282701873,-1.0193628427775971,-1.229163496878698,-2.802333489476816,-2.764463213842522,1.8635336838345977,1.6106413831197064,-1.072072856357984,1.209579065412565
Tumor LUAD_NE_LUSC,1.5255839054970892,-3.384384265777559,2.0204452402158175,-2.2718817368907467,1.6563544094986473,1.1145686285329848,-2.4294723539818746,1.0110574735278306,-1.636764089613567,-2.2147510848287104,-3.718416122419546,1.4376362565091567,-1.7240151491488407,-2.666874670441263,1.4000197880169674,1.7914429376748193,2.7653810658526092,1.6132443429470205,1.5760772584996012,1.2974037688117348,1.903400130119166,-2.198396355710989,-1.8115452937243957,-3.4054673203626993,-3.3395924205341445,-3.809539181341839,1.7264792388163064,-2.6427538996218893,1.8451796870701391,2.8690745482108153,3.93196850017089,-1.2477229645555878,1.083817436735596,3.25898150350085,2.3365169371153884,1.58348120209758,1.875549951315149,2.3907113872142944,2.556645169987901,-1.1240157189535527,1.1442912436653474,-4.992756230331711,1.7586302382993013,1.9718896917327051,1.1723254018371916,1.3342078719759594,1.1846544945663937
Tumor LUAD_NE_mitotic,-1.590212456674416,-4.323835659729497,1.8576969241447256,-2.918149806590183,-1.8157894591835542,-1.6368569096585095,-2.695361663827114,-1.1826573572571997,1.6811059989321433,-2.5649508989355,-3.2974961303403414,3.27268947863113,3.6153387444679623,-5.280011551128617,1.936876145443519,3.0693299178682887,1.3831460224470071,3.6443652393131667,1.4383763490231956,1.7182136087125568,-2.7047055127435615,-3.2009438691620775,-2.4768682711317664,-4.665449540374769,2.4513704453922833,-2.881537569935868,1.0771505778740778,-2.598404831303049,2.5059016250947703,-2.597034886076971,4.20971567305176,1.2477922926983331,-1.7053837010640058,3.3075295887113887,1.7632193193649874,1.3525685173284512,1.1797617917044594,1.4752345829511162,2.5505148146800107,-0.9527367802471622,-1.218986949603976,-4.919021493182777,-1.7418628752442282,-3.3911548018016675,1.0705702469427385,-1.413850823304665,1.1525342177470583
Tumor LUAD_mitotic,-2.91241935349891,-4.759519751712416,-1.6580947904422592,-1.8270195513477963,1.7928323606947523,-1.232992084882374,-3.376445197325423,1.0621323835513359,1.8596946883889844,-2.6094440327627564,-4.76179242829754,-2.193990196965817,1.2910387260019747,-3.662195620836315,2.108401599897776,2.17076884544587,1.0419397677056434,-1.2805316819480015,2.3727459776889526,-1.3257754963556045,2.1061335829799974,-3.3128843306039046,-2.3925001334353504,-3.787027645368217,-3.4408576768038825,-5.589320964813868,2.6060030189010686,-2.9727433754534243,-1.700859790585152,-2.719991172314229,-2.5765329508177763,-1.2903600921477165,-1.037101531719605,-3.020653642784625,-2.322034142240381,1.1415302414097548,-1.2013105075524195,-1.566450545390427,-1.532411551773641,1.0069672367113582,-1.8788463122821875,-6.00421829311929,-3.2218088696579,-2.355250278691484,-1.3736087101618353,1.1251089430718335,0.9465462160542412
Tumor LUSC_LUAD_mitotic,1.8214122994217559,-6.927156834650733,3.112037310323601,-2.404426752206263,1.734246100092904,1.4983049580106345,3.1423918053357944,1.014707577101251,2.8430922238033456,-3.2857621601003473,-4.16036642198136,2.862262386745037,5.392040837784958,-4.48305501140885,2.953670652058569,3.1264531801359845,3.0744001567463553,4.80368816060616,3.380067920033857,0.8930275982425172,2.7656997537571444,-3.4829235889858894,-3.37279906809321,-5.267168120101424,-3.2208197215108325,-5.3142103354001256,0.9038018697205432,-4.029790063127152,4.836598225114793,4.567131621251116,5.83105099114134,3.042463434927262,-1.763575176042542,3.997994348492162,3.833480467552404,1.869685309657854,2.0430643603270267,2.004626982959668,2.2286430611224057,1.2591548530728747,1.4511262263794082,-4.796385913057733,2.973499031328411,1.3544839036212044,1.5362321236682486,1.6818197869500073,1.7840757983727433
