cell_type,ADIPOGENESIS,ALLOGRAFT_REJECTION,ANDROGEN_RESPONSE,ANGIOGENESIS,APICAL_JUNCTION,APICAL_SURFACE,APOPTOSIS,BILE_ACID_METABOLISM,CHOLESTEROL_HOMEOSTASIS,COAGULATION,COMPLEMENT,DNA_REPAIR,E2F_TARGETS,EPITHELIAL_MESENCHYMAL_TRANSITION,ESTROGEN_RESPONSE_EARLY,ESTROGEN_RESPONSE_LATE,FATTY_ACID_METABOLISM,G2M_CHECKPOINT,GLYCOLYSIS,HEME_METABOLISM,HYPOXIA,IL2_STAT5_SIGNALING,IL6_JAK_STAT3_SIGNALING,INFLAMMATORY_RESPONSE,INTERFERON_ALPHA_RESPONSE,INTERFERON_GAMMA_RESPONSE,KRAS_SIGNALING_DN,KRAS_SIGNALING_UP,MITOTIC_SPINDLE,MTORC1_SIGNALING,MYC_TARGETS_V1,MYC_TARGETS_V2,MYOGENESIS,OXIDATIVE_PHOSPHORYLATION,P53_PATHWAY,PEROXISOME,PI3K_AKT_MTOR_SIGNALING,PROTEIN_SECRETION,REACTIVE_OXYGEN_SPECIES_PATHWAY,SPERMATOGENESIS,TGF_BETA_SIGNALING,TNFA_SIGNALING_VIA_NFKB,UNFOLDED_PROTEIN_RESPONSE,UV_RESPONSE_DN,UV_RESPONSE_UP,WNT_BETA_CATENIN_SIGNALING,XENOBIOTIC_METABOLISM
AT2,0.9661855660153917,-1.7465884283283668,1.3674287616041443,-1.1105655812068445,1.0731158880190192,-0.8346826122154796,-1.481106764924428,1.4316778900623095,1.6722239544990871,0.9522735275216282,-1.0943015692296076,-1.3156109484136114,-1.380388703148648,-1.2216606670613077,1.6712736237067047,1.6768380652477688,1.3126412032723753,-1.1394510023380793,1.1998221929374349,-1.2193975665509824,1.0297317060380933,-1.2135939631886927,-1.0243361888080817,-0.8831852071141916,-1.6358740166935666,-1.9237690644157333,1.319392233252489,0.9849784450886282,-1.1039354500337746,-1.2038959139098135,-2.108980331119965,-1.7366594376676392,1.2887931584237087,-1.0979209890683137,1.02677937318987,1.155926401545904,-1.3764080578778024,0.9560665990997017,-0.9795303452690193,0.9952144475178113,-1.2212075458609828,1.0991155556933607,-1.2910412014128676,1.281249333071049,1.1688579778060688,-0.7408561563670326,1.3901606301987488
Ciliated,0.9968423862520289,-1.0,0.7286929095319336,-1.5269224146468459,0.7043515302763979,0.6739263710876974,0.8440389527170565,0.9254389220348105,1.0340427787328152,0.6700206156873743,0.6863453761541347,1.021364623389636,0.6989131126756011,-1.0,1.0523511384322102,0.9675023748361528,1.0007581714721903,0.5360886526225637,0.9155852060086396,1.1396221510178672,0.7931597373270701,-1.0,-1.0,-1.0,0.9474262386343041,0.8467606903713861,0.8814764746724232,-1.0,0.8164550239252942,0.7903834953211968,1.1325218644134871,0.47706027724149164,0.8898230993247331,1.3378945108863607,0.920915925712709,1.1919381102216609,0.8485612632426021,0.9794884259797747,1.0852450657127646,1.0384268414168552,0.7806664793157742,-1.0,0.9545281852319621,0.8551766584436377,0.8890292654073109,-0.6003990276473209,1.0152668180454685
Tumor AT2/1_LUAD,1.2812577692863092,-1.0,1.5301776280207253,-1.306095326943216,1.0576440376843328,0.7511180693090705,1.0626209314770754,1.40076399328783,1.5918749136162682,1.0786548809217935,0.9255688609095498,1.1677624293801994,-1.0,-1.0,1.525854190775533,1.525231668309351,1.4211990705451654,0.5680399718983751,1.2954498847936236,1.3322135536702968,1.227606973102054,0.880722152961452,0.7435419125766757,-1.19333138449805,0.9714324839818405,-1.0,1.206381422130357,0.7944193938330067,0.9425211551415841,1.0573144318554966,1.185971289699765,0.6382321359478156,1.0022501324147055,1.6088976666029902,1.4141103433829572,1.472519381859511,0.7603613941845075,1.4384342478933314,1.2037385440288426,0.4605621969953163,1.2157232066769204,0.9714209960990436,1.0388093691566207,1.2372640291431296,1.5097862107613664,-0.6097706390771778,1.3892419405168785
Tumor Club/AT2_MSLN,1.2121675733303292,-1.0,1.3411125561471517,-1.0,1.0644130250286457,0.7194657810053194,1.129404967042931,1.178329817526537,1.4602740999171875,0.9503969093092933,0.9178588936542795,1.2128090029642091,1.089121464488908,0.6341572457480422,1.2548231981944302,1.3363924095041821,1.1515274914769047,1.0635561312862951,1.1633834766161328,1.2503742332929428,1.0355301714631935,0.7364718105420344,0.6836015695603099,0.6657164007547972,1.2414514436550743,1.043068916198485,0.8990294634703303,0.6573658900389129,1.1491926196848958,1.1385219104106368,1.4218859842785336,1.2725214740851802,1.010872017002609,1.4020649042913198,1.2214056604221242,1.4144783777446348,0.7592516875954071,1.4601076277534457,1.1804489815135493,0.8899233028905892,1.16760935553522,0.9251484237901705,1.3631724751667325,1.2030758696325399,1.3307180679540587,0.6454063172981669,1.2516778501770007
Tumor LUAD_MSLN_LUSC,1.1186051536172406,-1.0,1.4833874821186082,0.8276929421581003,1.1397938037057973,1.025706509357522,1.0395970824981924,0.9251771230806816,1.3261607528708155,1.163093200966248,1.0881067656621568,1.149610671474941,1.059356330231172,0.9258759214317049,1.374271828543272,1.3630295867393638,1.1161554698157774,1.0804984854297064,1.315134812463471,1.1957187486136673,1.0499552020736642,0.8439449742003609,0.9452136321404827,0.6899377172652783,1.236831592642209,0.7920463721240195,0.8357344055111445,0.849654468361405,1.2272690449052046,1.18345893097771,1.4537021597618351,1.2923847894154072,0.8557631666374591,1.4822220414629916,1.201952973391738,1.1377594077918227,0.9727751967524765,1.3979176348307412,1.1250930610156402,0.8365057511948303,1.2110801148704882,0.8818558245025401,1.236819270728676,1.2880322794897443,1.1292688616162314,0.6511492903995351,1.2292698816059944
Tumor LUAD_ROS1+,-1.290214412752886,-1.9872396961212895,1.5858858993276332,0.8697697305620914,-0.905236872597967,-1.0191658777257004,-1.2375517285179738,-0.8438474868024196,-1.0892619722882417,-0.813482590092,-1.6241239317006912,-1.4298623061061213,-1.548034099461636,-0.8285306516909862,1.8414593641470058,1.420270297381117,-1.2767719449909551,-1.4569813406593901,1.247631686854079,-1.0661586499305662,-1.275263888791756,-1.5026746603157255,-1.3693239920987528,-1.3863883542833293,-1.7232281017923847,-1.9571372385395163,1.4919517104254827,-1.1991445665989116,-0.735399997717943,-1.8416725509064633,-1.9032633392118523,-1.3009298327696013,0.9627705850514783,-1.5965530437831168,-0.8908137878387811,-0.9653592402514779,-1.4075228974296186,-0.8716476509891162,-1.189725422173104,0.6989627225372097,1.1311029275074143,-1.3984813331545196,-1.643390404088244,1.202552656429351,-1.1935300390387331,0.9344277441874378,-0.8326320146507452
Tumor LUAD_mitotic,1.096729026939943,-1.0,1.5080355025595578,0.6847814071665771,1.1202726242646293,0.9748773677082372,1.2268007072663154,1.220248915163581,1.4104700778938164,1.1511380874621033,1.0709231006501256,1.177044967949057,1.3970473192663586,0.8509956738498563,1.3323583112859387,1.2809520380774224,1.0775069357114806,1.3030145740125882,1.2250505339219893,1.267662582487,0.916363174760622,0.9405279327077262,0.7708593087262324,0.8052478245868391,1.1846800228009897,0.8594664811865623,0.9070271558929055,0.8716186869150608,1.2204445102630725,1.3504311044954953,1.534909959303642,1.2501756952784666,0.87735826142029,1.528949685762562,1.2194427943457105,1.3844841309962326,1.1579007858192405,1.308414705419806,1.3667361280290253,1.042759515072749,0.990979528508283,0.8742018965023579,1.2849028700324294,1.2106818779620017,1.2742042839845154,0.842591192033351,1.3093070291436355
Tumor LUSC_LUAD_NE,1.1039966793806977,-1.92685901997205,1.0520153017726581,0.7228489710258736,1.1257653822885985,1.1462066438470049,0.9486495426583862,0.818562239213651,1.0806108204043614,0.7785353875149599,0.6542546687911587,1.4683223427972298,0.9623326775128742,0.8978898983531035,1.2131219600389849,1.267251965674543,1.0884922236699819,0.97679729912709,1.2550073747470414,0.799449629868803,0.9984125117959669,0.7176039413242167,-1.4399335744519886,0.71354328076022,-2.0121052025918584,-1.0,0.9054846651359422,0.7514620563418528,1.0592181388398694,0.9382073950760266,1.452327968955772,1.320110738733394,0.8745495231503968,1.5378179135786654,1.131981258969385,1.3952393316939142,0.7554819876678472,1.1435214528585835,1.1262909814556685,0.9398974234399716,0.7311750490638678,-1.604155821911594,1.087389443395081,1.1236166355497033,0.9818271903833147,1.4103091752969432,1.3089511989905611
Tumor LUSC_mitotic_NE,1.155562583483471,-1.0,1.325595321397376,0.6639376967035878,1.3552930612076581,1.3790923085120368,1.1864851664219507,1.2702355927378859,1.372761587222352,0.8784514846806706,1.0210537648147886,1.23329221312654,1.1669596982508763,0.961104623316163,1.4498106208361903,1.4736104252255569,1.1533525789260841,1.050831499074586,1.290112746705828,1.1124843048215962,1.240933234152603,-1.0,0.7510505375628109,0.548069265032662,0.7932415473785788,-1.0,1.18367687814135,0.7418915753561218,1.1065698323340243,0.9889574317175056,1.3460814560959617,1.163916381304002,1.0728636565392757,1.390680597478187,1.3352011577645406,1.4534309924430822,1.1411920724426072,1.288984878428627,1.4302903324771359,0.6051566766876317,1.5827574001536322,0.9924213806479003,1.3679186995871058,0.9689189330077062,1.2353385384753885,0.7580422091191693,1.325047152688263
Tumor NSCLC_mixed,1.3553094137296835,-2.246898838167916,1.4623642454902661,0.5746648344955024,0.9453162402997741,0.8134312344615513,1.269043567112324,1.3267876897701292,1.0805508177650673,1.225240562097884,1.0748299009688087,-1.5527302566225114,-2.28308809111338,-1.3006911265878207,1.9426104520184775,1.7849939218175999,1.189617068057112,-2.0923071606206762,1.6963814560101478,1.134889177465803,0.9658376598171549,-1.4080792010539243,-1.0892010285303724,-1.295290576199672,0.7232365891343585,-1.555960166586263,1.0891638863181514,1.044773410273679,-1.3062740916939448,-1.4916008796655356,-2.028096093962972,-1.809779371985099,1.0151109520903723,1.314120509761358,1.1850301944131552,1.336512793604846,0.8186953155594276,1.237851846112074,1.4215513457786395,0.8022021253156385,1.026460500737772,-1.2256791916068122,-1.1531903685637837,0.9121916998210388,0.9394143024087989,-1.146182535123588,1.4995881464329963
