cell_type,ADIPOGENESIS,ALLOGRAFT_REJECTION,ANDROGEN_RESPONSE,ANGIOGENESIS,APICAL_JUNCTION,APICAL_SURFACE,APOPTOSIS,BILE_ACID_METABOLISM,CHOLESTEROL_HOMEOSTASIS,COAGULATION,COMPLEMENT,DNA_REPAIR,E2F_TARGETS,EPITHELIAL_MESENCHYMAL_TRANSITION,ESTROGEN_RESPONSE_EARLY,ESTROGEN_RESPONSE_LATE,FATTY_ACID_METABOLISM,G2M_CHECKPOINT,GLYCOLYSIS,HEDGEHOG_SIGNALING,HEME_METABOLISM,HYPOXIA,IL2_STAT5_SIGNALING,IL6_JAK_STAT3_SIGNALING,INFLAMMATORY_RESPONSE,INTERFERON_ALPHA_RESPONSE,INTERFERON_GAMMA_RESPONSE,KRAS_SIGNALING_DN,KRAS_SIGNALING_UP,MITOTIC_SPINDLE,MTORC1_SIGNALING,MYC_TARGETS_V1,MYC_TARGETS_V2,MYOGENESIS,NOTCH_SIGNALING,OXIDATIVE_PHOSPHORYLATION,P53_PATHWAY,PANCREAS_BETA_CELLS,PEROXISOME,PI3K_AKT_MTOR_SIGNALING,PROTEIN_SECRETION,REACTIVE_OXYGEN_SPECIES_PATHWAY,SPERMATOGENESIS,TGF_BETA_SIGNALING,TNFA_SIGNALING_VIA_NFKB,UNFOLDED_PROTEIN_RESPONSE,UV_RESPONSE_DN,UV_RESPONSE_UP,WNT_BETA_CATENIN_SIGNALING,XENOBIOTIC_METABOLISM
Endothelial cell venous,1.25944814298601,-1.8424788663713925,0.9988958427391753,1.5742309414127262,1.6362270477971146,1.2725949818189912,1.2868053389192458,-1.181411824024339,-1.0343957505549102,1.8867143971835882,0.9930799411394423,0.7608703258947254,-2.132762244498953,1.7636679997777738,1.1324151537916043,-1.18057052162393,-1.3547094617031503,-1.5513012110226523,-1.7255061863393648,1.613480628760805,0.949575189291181,1.1100772438459574,1.2496931568451726,1.0642665399713522,-1.2871593200452174,1.3927823380384474,1.1312903973250426,0.9176822187595873,1.2791032137775984,1.439857844688118,-1.7228774838215302,-1.8275430029814956,-1.2693874920957897,1.7737051974128124,1.122943001565618,-1.7598857685949254,1.1328657703468994,1.3603441903722868,-1.17789451578725,-1.3608550765301588,0.8052945864803045,-1.0146453610892814,-0.8259626153085776,1.8402611459140996,-1.3756660934585152,-1.2590399968766128,1.8079302466779659,0.8917111952566815,1.446533295200205,0.8618388218626774
Fibroblast adventitial,1.3287141410504,-2.175091172971112,1.1586134662538088,1.7837438027608767,1.2590602461591873,1.1457277193322395,1.6788774141521214,1.2073409643958721,1.2020137309063708,1.9003232288952938,1.3127541918915833,0.9599401382649884,-2.30858406819727,2.1460391147465208,1.34824008516656,1.2450160866646607,1.3522994881645671,-1.0,1.3471064135532922,1.1448970293688046,1.005764125547483,1.7935114855765149,1.1880953232831333,1.2273217441516218,1.1249118933594306,0.9688894633017572,1.1732920112055474,0.8020217721408575,1.2117677881822557,-1.0,0.9293182566796286,1.2760340760897608,1.1855858499815344,1.9062724331425969,1.244014951417153,1.0431600084284671,1.3649765554572888,1.3176184529832473,0.9929727875376526,-1.675881310798998,1.3242508934740478,1.446140318932548,-0.9087993901187708,1.5111307384079458,1.6562186092508295,1.461328003670059,1.8231688934786512,1.338577798620875,1.222052208907783,1.6200560750244504
Fibroblast alveolar,1.3710203509935646,-2.107248476308779,0.8613296211301996,1.7639123336459122,1.2296980149485737,1.1508425122904873,1.501591539551908,1.2942370276349044,0.818796758206942,1.687965844737503,1.1100220815568387,1.0485066774430853,-1.4481051825129894,1.945164611708089,1.0599886300413655,0.970186551010827,1.1833847126477153,-1.0,0.9278833569771034,1.2427993559573525,0.9525443491404785,1.3199375686042214,1.0460367264919885,0.9543514113172334,-1.0,-1.2516446873795493,-1.4060707332101074,0.68940486542884,1.0809083166538125,0.835865402751709,-1.8040326236466715,0.973548919186428,-0.7432732210293236,1.6839110637198036,1.3820564794095973,1.15806966289954,1.143290428592576,1.262206255806923,0.856290067151872,-1.873816270842792,1.2445795135979387,1.2096668177383814,0.6183544633399287,1.4940832007332525,1.1672305189469145,1.011028175367261,1.6674034087924825,1.1262654054820989,1.2527508433560137,1.4316906560241456
Fibroblast peribronchial,1.1732931452480524,-1.0,0.971035572167264,1.818505873606623,1.4174004353709102,1.3733027440156826,1.2797458358620848,0.9813063587506857,1.047233755049363,1.7210757492570352,1.2061459003342105,1.084538315638235,-1.0,1.9456457220757153,1.0489836768671985,0.8028816618334847,0.9828146272883922,-1.5101490329572886,1.2867132559034278,1.317688724954119,0.8254082442050997,1.3238253362604584,1.0038416230271354,0.8165180783564147,0.9477617601634711,0.920562276844371,-1.2362796711038617,-1.0029348850401543,1.0747548272075118,1.001995727841344,0.7600742424643929,0.9226206276486476,0.5668863137845201,1.638576327363545,1.2462053749553674,1.301677047791683,0.83657372703616,1.4224288425796263,0.893232382585297,-1.348424968603112,1.3054572401086442,1.1621997334524647,-0.9214788084070039,1.4276065764541022,-1.0,1.295451975304719,1.583685724637618,0.7820271981829617,1.294585924936407,1.25821508533112
Macrophage,1.4245946520679074,1.1860792652714858,1.1990680910680283,1.406938829867432,1.062088630796923,0.8439853035649856,1.16853618281161,1.1758948381407923,1.4157410592660093,1.4957303884157738,1.5080995026435675,1.2323246667875407,-1.0,1.145663294695865,0.6729562090251832,0.9474795334358814,1.3603325464178881,-1.0,1.1594012497828494,1.0819988657706912,1.223302104692922,1.1840984090148232,1.31196184769562,1.403601033278705,1.4243745974926185,1.1899096188595875,1.3770453560939415,0.6120036929713938,1.332166981056049,0.8370120790279207,1.3189803046353437,-1.0,0.5773510869601592,1.0270359802976923,1.1190987290422774,1.5656648145158898,1.1955055258432221,1.3370152305895044,1.2853227272403493,1.2437442951498714,1.3848071046713477,1.3476241215655935,0.6270610731693774,1.063727956419393,1.4073942296867856,1.0363821752855387,0.8380705491979226,1.2411064779424823,0.9376501102905842,1.4354719060021093
Macrophage alveolar,1.5705779475167987,1.057168152350026,1.0934859731070654,1.2565836603960105,1.0581598041393998,0.8779861480562866,1.1393616968055411,1.2752163169501707,1.5788867256553423,1.6087619208155008,1.6214877520608373,1.1289436587923027,-1.0,1.1481366438748155,0.8274339157113403,0.9422491262781514,1.5826921478095342,-1.0,1.0017288008258716,0.8701678002179855,1.3234716500092727,0.9780711010472272,1.2085678872556804,1.4538325885744432,1.2995276617025975,1.396468796732877,1.357032179750167,-0.9935579595693184,1.2862272224222824,0.7107014304012448,1.2828290488014766,-1.0,-0.7242063031019855,1.009137805973278,1.0092729098368833,1.6118374444392736,1.2091294709846117,1.2913692287373006,1.3464452245156613,1.1665294897958085,1.3924993192153583,1.5233714715619247,0.7421495168440766,1.069821043345567,1.2040048495339883,0.7044146813756247,0.9040561408118026,1.222054509172536,1.0364610407602641,1.5116154470450271
Mast cell,-1.3100717949726377,-1.5391547993063366,1.0526933417430007,-0.8344586978649036,-1.5328665619718342,-1.3278667874314487,1.1877868939268614,-0.9220610713096613,-1.0788849613338694,-1.2671870061298738,-1.4749199070813328,-1.2852553328641014,-1.7663390068726976,-1.162956908133206,-1.0581761240927936,-1.0394401936921822,-0.9881244958065288,-1.6178611590812721,-1.509090904603487,-1.2291437390186093,-1.2027257882377078,-1.1509056232827255,1.4439987757684971,-1.0523689702902355,1.2115350312526432,-1.6482346897034805,-1.7219795881510611,0.8205390352503441,1.1889612477994644,-1.6300112625769363,-1.3638294289531747,-1.6482892241867488,-1.2444899207252864,-1.4128905428237521,-0.7937487459154227,-1.4815895891469075,-0.9801696992829583,0.9816343303423823,-1.0892524754589168,-1.364779635939218,-1.2752542045630713,-1.0108212663082903,-0.6744705362781827,-0.9298461038236803,1.763494938337254,-1.2432389490536306,-1.2260961110250246,-1.337100516848544,-0.9552193704855537,-1.4511559182131952
Mesothelial,1.1229878481273565,0.7307903546061475,1.3437682322994646,1.3311219384781754,1.1770902141457475,1.2435315879094984,1.3580836215047039,1.0574725059781354,1.0910598989441687,1.563639365967532,1.1504563430868662,0.9495465565262483,0.6381879385552534,1.6101626483355664,1.3810644199166582,1.3525281273055394,1.2077893571073433,0.8502445797246856,1.1579393101904591,1.2466951145005263,1.2494815526762095,1.4055736382951778,1.1330895502942004,1.2835090887244653,1.2023283069492101,0.8085382773726615,0.9602905281018612,0.9641044509011969,1.073508853840049,1.053724371687902,1.2137711997587932,1.369332823697087,1.3711593400976465,1.2517686034744453,1.0101483314189224,1.112239856048746,1.1658756160381623,1.1234441802755035,1.0510332225376657,0.9864789630817575,1.3330589384594511,1.0101016017001454,0.9496252523239156,1.2829125272611641,1.4928037535995913,1.2860220011713233,1.4307596552029982,1.1556100259637054,1.0357730741672762,1.2416757934805425
Monocyte classical,1.0610303283344127,1.8620522629779166,-1.1381614606188513,1.8424320560485539,1.4249708841462911,1.094236190384443,1.852165787643052,-0.9367174110074312,1.5017522592246209,1.536448381818661,2.2077821581803407,-1.5970703423019148,-2.1146589111011393,1.5213336784316558,0.9463273832653017,1.1230275858366543,0.946522412190506,-1.5714464857075057,1.1040975034715408,1.4147431416629128,1.0980885053120046,1.9766897305039475,1.8059907406405569,2.0705554544333724,2.444248687928792,1.0747457231635065,2.036020815376097,0.8352179619579445,1.9913663342389598,-1.183097041299617,1.5377275676213844,-2.162539707009437,-1.2517561957018122,-1.0268040170397799,0.6792585358008917,-1.7805552378319855,1.5402948522730622,0.9008492846991981,-0.9571973091945083,1.4501104258518773,-1.0238277361916601,1.0848447397505905,-1.1954476235407678,1.5253599858147695,2.663817171225039,0.9422865541606585,-1.1324658015297888,1.686718731331305,1.0615141234301995,1.2092517557695308
Monocyte non-classical,1.137290859807578,1.7554517761447486,0.9919865208361456,0.8456061680832986,1.3429832542469198,0.9661026970041757,1.3099886499203277,0.8183690525346742,0.815443492547379,1.0659355817968588,1.7657175650417287,-1.393114706262962,-1.7348627430400152,-1.5001643842170687,-1.092180614740281,0.9041413177586891,0.8163689625624823,-1.5138113356868488,-1.2516578054587688,-0.78946813049784,1.12496078972351,1.304563772131727,1.380945993752252,1.556773231958743,1.779745795581607,1.7720114936228883,1.90311553902024,0.8178236777559614,1.6533264617863472,1.0059360682526735,1.2689151102524585,-1.5978081068496275,-1.6610652279863873,-1.3107971320746301,1.2585238640368877,0.8801615856220468,1.1676941135830456,1.1527829950384414,0.9541309484831928,1.5380128306974878,1.1323637194536664,1.0153088558749324,-1.106326774161021,1.330965742929698,1.7602925012696837,-1.1252446953014448,-1.1277952551631825,1.4631086459597547,0.7412380387032687,1.155768229390814
NK cell,-1.7370405320098692,1.748568402414244,-1.2043883080493174,-1.411692031578587,-0.9184563368738121,1.1095846677528711,-1.3850000358279262,-1.0771827845485593,-1.5913835039386346,-1.674567894112858,-1.0625701256827966,-1.640052172283851,-1.469135932331008,-1.5144762080325587,-1.1064985416284734,-1.249104580470784,-1.6232518062332957,-1.2064358638802475,-1.5188567435771352,-0.9318133532247184,-1.1986409746279316,-1.2345845397044422,-1.0015963049336782,-1.1931482995576592,-1.0209295040471218,1.0300034459767768,1.281471053977613,0.9931745645563814,-0.8585316539427129,-1.0348822663932133,-1.379836688378452,-1.802732755805934,-1.148778689277285,-1.3879123568226257,-1.3500916041122244,-2.1156777246913707,-1.2258832604058176,-1.569780424536599,-1.5532258972114752,1.2241691552686051,-1.6005887626540762,-1.561182978544507,-1.0739932146856201,-1.2024522463578238,-1.1087990080687609,-1.4153709745856935,-1.046268622324016,-1.357053101913973,-1.0303991140995212,-1.5841717377382438
NK cell dividing,-1.091723381528416,1.6871820511907298,0.9249058598668155,-1.890401306338803,0.9133505885400455,1.0108869229362054,-1.2905065084914034,0.786513472881628,-1.2695190461146546,-2.5863699170947005,1.1318194134132302,1.5915760172182698,2.2279935073554475,-2.61508219235759,-1.6149374239283856,0.8284824532122539,1.1097512756513972,2.1162211771069126,1.0485410124430041,-1.3416305665963384,0.854569471659614,-1.3260978215665993,0.9667135609316548,-1.4509556325142965,0.8368712633229073,1.3121749895036987,1.3938622071287945,0.675862108179747,0.8664158866442143,1.5799161091322786,1.5228958464372495,1.9920627473594084,1.4597080915554972,-1.8720268214633653,-1.6577193895835136,1.5772328353644378,0.7999912691114678,-0.8088894194269993,1.0138996231528106,1.6533354446613349,-1.2345002657656194,-1.1250027401101437,1.3827467663653275,-1.1715012879369338,-1.0,1.271381564097513,-1.6153088163685818,1.07991484214125,-1.1614726796949162,-1.655020120411992
Neutrophils,-1.3586011780557723,-0.8612860094652958,-1.0464576853585499,-0.7322962390204898,-0.6463996712080105,1.3656003775612866,-0.8057271150861073,-0.7816242409066584,1.1851672556167507,-0.9808116520799013,1.4910238554665258,-1.3653103483039621,-1.4407830554367778,-0.7643911879739457,-0.7709235009808033,-0.8699523690235167,-1.2484795923319518,-1.2673345605668174,-1.0264757118546222,1.0980851896540944,-0.8381486095396674,1.0,-0.7375634316917148,1.8172628080786255,1.0,1.3326968213679848,1.0,0.9965450268383159,1.5888988605196983,-1.0980613907068701,-1.1167498769279347,-1.9572443978858585,-1.285515312223137,-0.8770280790420625,-1.016321330123898,-1.8719049820836149,-0.9757034423377724,-1.4964373841829344,-1.1392415489853833,-0.697711095917001,-1.39600501500474,-1.1873116504826733,-0.9240528475892064,-0.763314592071147,2.9431609668253866,-1.3481136580270976,-0.8996040938402182,1.1303978299772464,-0.7318512841260645,-1.1131523132238377
Pericyte,1.4404853254544967,-2.096697838843864,1.1865313957899877,1.7535893572992232,1.4419797870589854,1.1278305958185284,1.2526720179894983,-1.0260241758839581,0.7753724074245307,1.7073054457873253,1.1123194674037609,0.9638288980976744,-1.0,1.9755630338630352,0.8411464526294999,0.85009486155082,0.9652222539218899,-1.0,1.008829479163548,1.442096371896474,0.932317832750703,1.1938936089858,0.9953190560946584,0.8645011994093819,-1.52399704203033,1.3829012460537728,0.9738456982079319,0.6057068816877759,0.8609054075010489,1.2916456784440111,-1.3843392099017855,0.9490838620119967,0.6131502119502614,1.795600260381523,1.505634135478573,1.5610285274484295,-1.3099263783978712,0.7246029352878446,-1.2173838258832506,-1.1756729380715805,1.4338197353097628,1.0549831261744445,0.7940976396073697,1.2578296278004886,-1.0,0.8648196994510959,1.5958777299043896,0.8021978004751701,1.3670198553026405,0.9220532920595526
Plasma cell,-1.3163453230575186,-1.3636557028241028,-1.1704618688668376,-1.2189923089580508,-1.2646287117369308,-1.0498039012408593,-1.3190596939780634,-1.1089097919491944,-1.2406182707488904,-1.3791651564986598,-1.363873104408953,-1.3650377758497816,-1.2714296454008387,-1.0543106050908146,-1.015008459610681,-1.0586904934402686,-1.3256158197758812,-1.2925585582694292,-1.1103932492031379,-1.0059285074879112,-1.165750076146603,-1.2263897238841743,-1.1646275273396505,-1.1052380341448982,-1.103674276623164,-1.312282685682106,-1.2964535342335113,1.0,-1.0019831582678396,-1.2246076056753146,-1.2873660364562092,-1.7621057622559375,-1.0523693452865177,-1.1645505847676558,-1.1180342925745173,-1.6369098861887956,-1.2574399021914977,-1.1102739908766446,-1.3033914959827213,-1.319851685153783,-1.2823588517397697,-1.2840354373287897,-0.8798604096153716,-1.4068046546737836,-1.3983652956092385,-0.8534631367654364,-1.155077977344248,-1.3376328014137993,-0.8593317873470987,-1.2727514833284073
Plasma cell dividing,1.1453696838888636,0.9559491007662134,1.0238370391584868,-1.7160346990644062,-1.0,-1.9716036823998746,-1.0,0.6591971972848507,-1.340930833509778,-1.0,0.7019453818630644,1.4632562914965186,1.5575414452016927,-1.0,-1.0,0.6729725260800387,1.2523307018824246,1.4763708377768907,1.1838233547089971,-1.6298596865812063,0.9084278277201261,-1.0,-1.0,0.7295445408329415,-1.0,1.019630270997442,1.00549451551217,0.48377253498605766,-1.0,0.9838594725236585,1.4239863236694303,1.5686182650330627,1.487505601034074,-1.0,-1.467980688374793,1.7187365148187148,0.6610067672263525,1.2378474987014307,1.0760822423129854,0.919569043461342,1.2085343007990883,1.2871370656794714,1.3031098109637695,-2.1084269040013277,-1.0,1.4995462647316231,-1.0,1.0458937073785166,0.555730382102174,0.7640220109646787
