interacting_pair,sender_cell_type,receiver_cell_type,eligible_datasets,supporting_datasets,rank_sum,ligand_deg,receptor_deg,datasets,prevalence,activity,time,cluster,activity_cluster_1,eligible_cluster_1,activity_cluster_2,eligible_cluster_2,testable_other_clusters,max_other_activity,specificity
APP_CD74,Ciliated,Macrophage,7,7.0,6.823403386578441,True,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9747719123683487,I-II,0,0.0,1,0.0,2.0,2,0.0,0.9747719123683487
CD44_TYROBP,Macrophage alveolar,Monocyte non-classical,5,5.0,4.860716402026732,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9721432804053464,I-II,0,0.0,2,0.0,3.0,2,0.0,0.9721432804053464
CCL5_ACKR1,T cell CD8 dividing,Endothelial cell venous,7,7.0,6.8046692098960495,True,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9720956014137213,I-II,0,0.0,1,0.0,2.0,2,0.0,0.9720956014137213
CD44_TYROBP,T cell CD8 effector memory,Monocyte non-classical,5,5.0,4.859611937251899,False,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9719223874503798,I-II,0,0.0,2,0.0,3.0,2,0.0,0.9719223874503798
CD44_TYROBP,T cell regulatory,Monocyte non-classical,5,5.0,4.854528412992275,False,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.970905682598455,I-II,0,0.0,2,0.0,3.0,2,0.0,0.970905682598455
CD44_TYROBP,T cell CD4,Monocyte non-classical,5,5.0,4.845725063699851,False,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9691450127399701,I-II,0,0.0,2,0.0,3.0,2,0.0,0.9691450127399701
CCL5_ACKR1,T cell CD8 naive,Endothelial cell venous,7,7.0,6.76946970750566,True,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9670671010722371,I-II,0,0.0,1,0.0,2.0,2,0.0,0.9670671010722371
APP_CD74,Monocyte non-classical,cDC2,5,5.0,4.833544143363166,False,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9667088286726331,I-II,0,0.0,2,0.0,3.0,2,0.0,0.9667088286726331
CD44_TYROBP,T cell CD8 naive,Monocyte non-classical,5,5.0,4.832085390650837,False,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9664170781301674,I-II,0,0.0,2,0.0,3.0,2,0.0,0.9664170781301674
CD44_TYROBP,Monocyte non-classical,Monocyte non-classical,5,5.0,4.8306053766855115,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9661210753371023,I-II,0,0.0,2,0.0,3.0,2,0.0,0.9661210753371023
CD44_TYROBP,DC mature,Monocyte non-classical,5,5.0,4.830008336977802,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9660016673955605,I-II,0,0.0,1,0.0,1.0,2,0.0,0.9660016673955605
CD44_TYROBP,Macrophage,Monocyte non-classical,5,5.0,4.827612658577765,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.965522531715553,I-II,0,0.0,2,0.0,3.0,2,0.0,0.965522531715553
CD44_TYROBP,cDC2,Monocyte non-classical,5,5.0,4.822508061065126,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9645016122130252,I-II,0,0.0,2,0.0,3.0,2,0.0,0.9645016122130252
CD44_TYROBP,myeloid dividing,Monocyte non-classical,5,5.0,4.821489114698128,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9642978229396256,I-II,0,0.0,2,0.0,1.0,2,0.0,0.9642978229396256
APP_CD74,Endothelial cell venous,T cell CD8 dividing,7,7.0,6.7476270915299725,True,False,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9639467273614246,I-II,0,0.0,1,0.0,2.0,2,0.0,0.9639467273614246
APP_CD74,Macrophage,pDC,8,8.0,7.694191581591376,False,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zilionis_Klein_2019;Zuani_2024_NSCLC,1.0,0.961773947698922,I-II,0,0.0,2,0.0,3.0,2,0.0,0.961773947698922
APP_CD74,myeloid dividing,pDC,8,8.0,7.693314931997047,False,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zilionis_Klein_2019;Zuani_2024_NSCLC,1.0,0.9616643664996308,I-II,0,0.0,2,0.0,2.0,2,0.0,0.9616643664996308
APP_CD74,Monocyte non-classical,DC mature,5,5.0,4.797154861546447,False,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9594309723092895,I-II,0,0.0,1,0.0,1.0,2,0.0,0.9594309723092895
CD44_TYROBP,T cell CD4 dividing,Monocyte non-classical,5,5.0,4.792154306233962,False,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9584308612467923,I-II,0,0.0,2,0.0,2.0,2,0.0,0.9584308612467923
CCL5_ACKR1,NK cell dividing,Endothelial cell venous,3,3.0,2.8723757393982132,True,True,He_Fan_2021;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9574585797994044,I-II,0,0.0,1,0.0,1.0,2,0.0,0.9574585797994044
APP_CD74,cDC2,pDC,8,8.0,7.6559900539017205,False,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zilionis_Klein_2019;Zuani_2024_NSCLC,1.0,0.9569987567377151,I-II,0,0.0,2,0.0,3.0,2,0.0,0.9569987567377151
CD44_TYROBP,T cell CD8 dividing,Monocyte non-classical,5,5.0,4.784809633949699,False,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9569619267899399,I-II,0,0.0,2,0.0,3.0,2,0.0,0.9569619267899399
APP_CD74,cDC1,pDC,7,7.0,6.689531855870103,False,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9556474079814433,I-II,0,0.0,1,0.0,2.0,2,0.0,0.9556474079814433
APP_CD74,Macrophage alveolar,pDC,7,7.0,6.677308928743688,False,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zilionis_Klein_2019;Zuani_2024_NSCLC,1.0,0.9539012755348126,I-II,0,0.0,2,0.0,3.0,2,0.0,0.9539012755348126
CD44_TYROBP,T cell CD8 naive,Macrophage,7,7.0,6.669540978368928,False,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9527915683384183,I-II,0,0.0,2,0.0,3.0,2,0.0,0.9527915683384183
CD44_TYROBP,T cell CD8 terminally exhausted,Monocyte non-classical,5,5.0,4.763140548148554,False,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9526281096297108,I-II,0,0.0,2,0.0,3.0,2,0.0,0.9526281096297108
APP_CD74,Monocyte non-classical,pDC,5,5.0,4.750378012810129,False,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9500756025620258,I-II,0,0.0,2,0.0,2.0,2,0.0,0.9500756025620258
CD44_TYROBP,T cell NK-like,Monocyte non-classical,5,5.0,4.746624185736183,False,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9493248371472365,I-II,0,0.0,2,0.0,3.0,2,0.0,0.9493248371472365
CD44_TYROBP,Monocyte non-classical,Macrophage alveolar,5,5.0,4.746003035552478,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9492006071104957,I-II,0,0.0,2,0.0,3.0,2,0.0,0.9492006071104957
CD44_TYROBP,Monocyte non-classical,Macrophage,5,5.0,4.745068411506057,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9490136823012113,I-II,0,0.0,2,0.0,3.0,2,0.0,0.9490136823012113
CD44_TYROBP,T cell CD8 naive,Monocyte classical,7,7.0,6.6385110703536565,False,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9483587243362367,I-II,0,0.0,2,0.0,3.0,2,0.0,0.9483587243362367
CD44_TYROBP,Monocyte non-classical,Monocyte classical,5,5.0,4.737009559849851,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9474019119699703,I-II,0,0.0,2,0.0,3.0,2,0.0,0.9474019119699703
CD44_TYROBP,T cell CD8 naive,Macrophage alveolar,6,6.0,5.666349598542852,False,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.944391599757142,I-II,0,0.0,2,0.0,3.0,2,0.0,0.944391599757142
APP_CD74,Endothelial cell venous,NK cell dividing,3,3.0,2.82617885807549,True,False,He_Fan_2021;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9420596193584966,I-II,0,0.0,1,0.0,1.0,2,0.0,0.9420596193584966
CD44_TYROBP,T cell CD8 naive,cDC2,7,7.0,6.593385653006198,False,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9419122361437425,I-II,0,0.0,2,0.0,3.0,2,0.0,0.9419122361437425
APP_CD74,Endothelial cell venous,T cell CD8 terminally exhausted,8,8.0,7.530202291860621,True,False,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zilionis_Klein_2019;Zuani_2024_NSCLC,1.0,0.9412752864825776,I-II,0,0.0,1,0.0,3.0,2,0.0,0.9412752864825776
CD44_TYROBP,Monocyte non-classical,cDC2,5,5.0,4.703782828321838,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9407565656643676,I-II,0,0.0,2,0.0,3.0,2,0.0,0.9407565656643676
APP_CD74,Endothelial cell venous,Ciliated,7,7.0,6.57025959738875,True,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9386085139126786,I-II,0,0.0,1,0.0,2.0,2,0.0,0.9386085139126786
CD44_TYROBP,Fibroblast peribronchial,Monocyte non-classical,4,4.0,3.7519458486118773,False,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Zuani_2024_NSCLC,1.0,0.9379864621529693,I-II,0,0.0,2,0.0,3.0,2,0.0,0.9379864621529693
APP_CD74,cDC1,myeloid dividing,7,7.0,6.5645320199792225,False,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9377902885684604,I-II,0,0.0,1,0.0,1.0,2,0.0,0.9377902885684604
CD44_TYROBP,B cell,Monocyte non-classical,5,5.0,4.687384129915471,False,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9374768259830942,I-II,0,0.0,2,0.0,3.0,2,0.0,0.9374768259830942
APP_CD74,Ciliated,Monocyte non-classical,5,5.0,4.674973092778441,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9349946185556883,I-II,0,0.0,1,0.0,2.0,2,0.0,0.9349946185556883
COL3A1_ADGRG1,Fibroblast peribronchial,NK cell dividing,2,2.0,1.8655409531395195,True,False,He_Fan_2021;Zuani_2024_NSCLC,1.0,0.9327704765697598,I-II,0,0.0,1,0.0,1.0,2,0.0,0.9327704765697598
CD44_TYROBP,NK cell dividing,Monocyte non-classical,2,2.0,1.861370657823864,False,True,UKIM-V-2;Zuani_2024_NSCLC,1.0,0.930685328911932,I-II,0,0.0,1,0.0,1.0,2,0.0,0.930685328911932
APP_CD74,Monocyte non-classical,myeloid dividing,5,5.0,4.635422547293651,False,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9270845094587303,I-II,0,0.0,2,0.0,1.0,2,0.0,0.9270845094587303
CD44_TYROBP,Monocyte non-classical,myeloid dividing,5,5.0,4.634667354429943,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9269334708859885,I-II,0,0.0,2,0.0,1.0,2,0.0,0.9269334708859885
CD44_TYROBP,T cell CD8 naive,myeloid dividing,7,7.0,6.479168464660173,False,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9255954949514533,I-II,0,0.0,2,0.0,1.0,2,0.0,0.9255954949514533
CD44_TYROBP,Fibroblast alveolar,Monocyte non-classical,3,3.0,2.7670825765321694,False,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653,1.0,0.9223608588440565,I-II,0,0.0,1,0.0,1.0,2,0.0,0.9223608588440565
CD44_TYROBP,NK cell dividing,Macrophage,3,3.0,2.7652815803054938,False,True,He_Fan_2021;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.921760526768498,I-II,0,0.0,1,0.0,1.0,2,0.0,0.921760526768498
CD44_TYROBP,NK cell,Monocyte non-classical,5,5.0,4.6038441406100805,False,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9207688281220161,I-II,0,0.0,2,0.0,3.0,2,0.0,0.9207688281220161
CCL5_CCR1,T cell NK-like,myeloid dividing,7,7.0,6.430572737817537,True,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Laughney_Massague_2020;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9186532482596481,I-II,0,0.0,2,0.0,1.0,2,0.0,0.9186532482596481
APP_CD74,Fibroblast peribronchial,Monocyte non-classical,4,4.0,3.6624898744384264,True,False,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;Zuani_2024_NSCLC,1.0,0.9156224686096066,I-II,0,0.0,2,0.0,3.0,2,0.0,0.9156224686096066
APP_CD74,cDC1,Macrophage alveolar,6,6.0,5.48295881923041,False,True,Chen_Zhang_2020;He_Fan_2021;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.913826469871735,I-II,0,0.0,1,0.0,2.0,2,0.0,0.913826469871735
APP_CD74,Monocyte non-classical,Macrophage alveolar,5,5.0,4.55910488517735,False,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9118209770354699,I-II,0,0.0,2,0.0,3.0,2,0.0,0.9118209770354699
CD44_TYROBP,cDC1,Monocyte non-classical,5,5.0,4.557905285432442,False,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9115810570864884,I-II,0,0.0,1,0.0,2.0,2,0.0,0.9115810570864884
CD44_TYROBP,Monocyte non-classical,DC mature,5,5.0,4.529256583899447,True,True,Chen_Zhang_2020;Kim_Lee_2020;Lambrechts_Thienpont_2018_6653;UKIM-V-2;Zuani_2024_NSCLC,1.0,0.9058513167798894,I-II,0,0.0,1,0.0,1.0,2,0.0,0.9058513167798894
