T cell CD4	Macrophage	1.08019527935275	1.35722366678692e-08	-0.0889114714035449	0.693972669497933	neither
B cell	Plasma cell	1.05365149224356	0.0013216795992043	0.0397510623949882	0.860581131032357	neither
T cell CD8 effector memory	T cell regulatory	1.07866769611967	0.010224908233372	0.0297834900267011	0.895323447112556	neither
T cell regulatory	NK cell	1.02471832872757	0.010224908233372	0.211582646511218	0.344534743649829	neither
cDC2	Macrophage	1.03796521005303	0.010224908233372	0.310195919582997	0.160033710758518	neither
T cell CD4	B cell	1.08700189480682	0	0.338211324898796	0.123674696356904	neither
T cell CD8 terminally exhausted	T cell NK-like	1.03639281775126	1.10521725105173e-09	0.529723438807141	0.0112278869122566	positive_significant
NK cell	Plasma cell	1.05865360221819	1.56360748349016e-07	0.0492434076261913	0.827724209519022	neither
T cell regulatory	T cell CD4	1.01853979842694	1.68339899992986e-05	0.073645926910021	0.744644379086089	neither
T cell CD4 dividing	B cell	1.03664126152551	0.010224908233372	0.0364398863472606	0.872097903955922	neither
B cell	T cell regulatory	1.09988582456731	8.47641956625012e-11	-0.025302288854091	0.911007212558537	neither
DC mature	cDC2	0.985549837905127	0.010224908233372	0.540430104139844	0.00941417480011694	positive_significant
Macrophage	Plasma cell	1.08727645405533	1.56360748349016e-07	0.0826817313556644	0.714513080037657	neither
B cell	cDC2	1.00229539712883	0.010224908233372	-0.298246900050055	0.177604640969294	neither
T cell CD8 effector memory	B cell	1.08802708943425	1.35722366678692e-08	0.103710085642149	0.646025436650735	neither
NK cell	B cell	1.09685541589521	1.68339899992986e-05	-0.305844600788635	0.166285794695962	neither
T cell CD8 effector memory	T cell CD4	1.0601919318984	1.35722366678692e-08	0.344644842092828	0.116244000765731	neither
T cell CD4	NK cell	1.01993416577767	0.0013216795992043	-0.291488157477695	0.188108951752103	neither
Macrophage	T cell CD8 effector memory	1.04384981694344	0.0013216795992043	-0.31841360960284	0.148677283778085	neither
T cell regulatory	T cell CD4 dividing	1.03556769981948	1.68339899992986e-05	0.302649069720312	0.170983749487713	neither
Tumor Tumor ImmunoSup	Plasma cell	1.05935979236715	1.10521725105173e-09	-0.00328121208219215	0.988437575540324	neither
T cell CD8 dividing	T cell CD8 terminally exhausted	1.07593009082476	0.0013216795992043	0.916495344120449	2.10069321369946e-09	positive_significant
T cell CD4 dividing	cDC1	1.02899045238169	1.68274291567627e-06	0.235072355519674	0.29230691597485	neither
T cell CD4 dividing	cDC2	1.06709031678821	1.35722366678692e-08	0.299981906042922	0.17497448788135	neither
Macrophage	B cell	1.08956492253688	8.47641956625012e-11	-0.0882274905737683	0.69621804985219	neither
T cell regulatory	cDC1	1.03208447954128	1.35722366678692e-08	0.270027333981893	0.224234524200637	neither
Macrophage	Monocyte classical	1.07173348400138	0.0013216795992043	0.00676477849852444	0.976164591796278	neither
Monocyte classical	Macrophage alveolar	1.03765179979828	0.010224908233372	0.560015364565029	0.00671924956765706	positive_significant
Plasma cell	T cell CD4	1.07850165595132	1.68274291567627e-06	0.439922018583356	0.0404821642935137	positive_significant
